speaker	vowel	height	back	syllable	duration	male	young	word	freq
1	u	high	1	dX	91	0	0	do	5.89715386763674
1	u	high	1	dX	58	0	0	do	5.89715386763674
1	e	mid	0	Xn	147	0	0	angels	0
1	o	mid	1	X	145	0	0	over	3.95124371858143
1	u	high	1	jX	143	0	0	you	7.07496319796604
1	o	mid	1	dXnt	103	0	0	donXt	6.361302477573
1	ae	low	0	hXv	79	0	0	have	6.41345895716736
1	o	mid	1	gX	99	0	0	go	5.48063892334199
1	i	high	0	rX	52	0	0	really	5.46383180502561
1	u	high	1	jX	216	0	0	you	7.07496319796604
1	i	high	0	trXt	60	0	0	treat	1.38629436111989
1	i	high	0	DX	58	0	0	the	7.86403565907245
1	i	high	0	rX	68	0	0	really	5.46383180502561
1	i	high	0	trXt	45	0	0	treat	1.38629436111989
1	u	high	1	tX	94	0	0	to	7.51152464839087
1	i	high	0	trXt	93	0	0	treat	1.38629436111989
1	e	mid	0	wX	183	0	0	way	4.90527477843843
1	i	high	0	bX	50	0	0	be	5.89715386763674
1	i	high	0	trX	68	0	0	treated	0.693147180559945
1	o	mid	1	dXnt	114	0	0	donXt	6.361302477573
1	e	mid	0	DX	91	0	0	they	6.96790920180188
1	i	high	0	fXl	67	0	0	feel	4.39444915467244
1	ae	low	0	DXt	157	0	0	that	7.47420480649612
1	e	mid	0	DX	72	0	0	they	6.96790920180188
1	i	high	0	sX	69	0	0	say	4.80402104473326
1	ae	low	0	nXs	198	0	0	nasty	0
1	i	high	0	nXs	66	0	0	nasty	0
1	ae	low	0	DXt	96	0	0	that	7.47420480649612
1	u	high	1	dX	109	0	0	do	5.89715386763674
1	ae	low	0	DXt	120	0	0	that	7.47420480649612
1	i	high	0	tXJ	66	0	0	teach	3.04452243772342
1	ae	low	0	DXt	236	0	0	that	7.47420480649612
1	ae	low	0	bXk	103	0	0	back	4.83628190695148
1	i	high	0	tX	60	0	0	teaching	1.79175946922805
1	o	mid	1	DXz	90	0	0	those	4.87519732320115
1	e	mid	0	rX	64	0	0	radio	0.693147180559945
1	i	high	0	rX	56	0	0	radio	0.693147180559945
1	o	mid	1	rX	55	0	0	radio	0.693147180559945
1	o	mid	1	prXg	56	0	0	programs	2.07944154167984
1	i	high	0	tX	81	0	0	tv	1.09861228866811
1	i	high	0	tX	103	0	0	tv	1.09861228866811
1	o	mid	1	prXg	58	0	0	programs	2.07944154167984
1	o	mid	1	SX	105	0	0	showing	0
1	e	mid	0	plXs	129	0	0	place	3.40119738166216
1	e	mid	0	plXs	150	0	0	place	3.40119738166216
1	e	mid	0	DX	128	0	0	they	6.96790920180188
1	e	mid	0	sX	105	0	0	saying	2.56494935746154
1	i	high	0	rX	54	0	0	really	5.46383180502561
1	e	mid	0	mXk	88	0	0	make	4.45434729625351
1	e	mid	0	grXt	151	0	0	great	3.29583686600433
1	ae	low	0	stX	165	0	0	status	0.693147180559945
1	e	mid	0	kXs	152	0	0	case	2.30258509299405
1	o	mid	1	gX	66	0	0	going	4.54329478227
1	i	high	0	DX	39	0	0	the	7.86403565907245
1	e	mid	0	Xt	180	0	0	eight	3.2188758248682
1	e	mid	0	DX	91	0	0	they	6.96790920180188
1	ae	low	0	grXnd	69	0	0	grandparentXs	0
1	ae	low	0	hXz	289	0	0	has	4.60517018598809
1	ae	low	0	hX	159	0	0	habit	0
1	e	mid	0	pX	105	0	0	paying	0
1	u	high	1	dX	52	0	0	do	5.89715386763674
1	e	mid	0	DX	43	0	0	they	6.96790920180188
1	e	mid	0	DX	91	0	0	they	6.96790920180188
1	e	mid	0	DX	73	0	0	they	6.96790920180188
1	ae	low	0	hX	88	0	0	happen	2.56494935746154
1	u	high	1	jX	82	0	0	you	7.07496319796604
1	u	high	1	jX	55	0	0	you	7.07496319796604
1	o	mid	1	jXr	90	0	0	your	5.19295685089021
1	u	high	1	jX	30	0	0	you	7.07496319796604
1	e	mid	0	tXk	96	0	0	take	4.70953020131233
1	e	mid	0	plXts	57	0	0	plates	0
1	e	mid	0	tXk	100	0	0	take	4.70953020131233
1	ae	low	0	kXnt	106	0	0	canXt	4.90527477843843
1	u	high	1	jX	45	0	0	you	7.07496319796604
1	ae	low	0	Xnd	247	0	0	and	8.06117135969092
1	ae	low	0	jX	58	0	0	yeah	6.36647044773144
1	i	high	0	DX	28	0	0	the	7.86403565907245
1	i	high	0	wX	58	0	0	we	6.10924758276437
1	e	mid	0	mXk	92	0	0	make	4.45434729625351
1	ae	low	0	DXts	110	0	0	thatXs	6.08221891037645
1	u	high	1	tX	39	0	0	too	4.64439089914137
1	i	high	0	pX	84	0	0	people	5.17614973257383
1	e	mid	0	tXks	77	0	0	takes	2.56494935746154
1	ae	low	0	Xnd	146	0	0	and	8.06117135969092
1	ae	low	0	Xnd	113	0	0	and	8.06117135969092
1	u	high	1	tX	43	0	0	to	7.51152464839087
1	e	mid	0	plX	79	0	0	play	2.99573227355399
1	ae	low	0	Xnd	26	0	0	and	8.06117135969092
1	i	high	0	tXJ	110	0	0	teach	3.04452243772342
1	e	mid	0	DX	79	0	0	they	6.96790920180188
1	o	mid	1	grX	149	0	0	grow	2.39789527279837
1	i	high	0	tXJ	88	0	0	teach	3.04452243772342
1	e	mid	0	tXk	103	0	0	take	4.70953020131233
1	i	high	0	tXJ	55	0	0	teach	3.04452243772342
1	o	mid	1	X	341	0	0	oh	5.25749537202778
1	ae	low	0	DXt	64	0	0	that	7.47420480649612
1	o	mid	1	JXk	139	0	0	joke	0.693147180559945
1	e	mid	0	mX	103	0	0	maybe	3.36729582998647
1	i	high	0	mX	50	0	0	maybe	3.36729582998647
1	i	high	0	rX	36	0	0	readers	0
1	i	high	0	tXJ	51	0	0	teach	3.04452243772342
1	ae	low	0	hXm	139	0	0	hamper	0.693147180559945
1	ae	low	0	hXm	121	0	0	hamper	0.693147180559945
1	ae	low	0	hXm	97	0	0	hamper	0.693147180559945
1	u	high	1	jX	93	0	0	you	7.07496319796604
1	i	high	0	wX	120	0	0	we	6.10924758276437
1	i	high	0	wX	35	0	0	we	6.10924758276437
1	e	mid	0	tXk	74	0	0	take	4.70953020131233
1	o	mid	1	klXDz	69	0	0	clothes	1.09861228866811
1	i	high	0	hX	81	0	0	he	6.00635315960173
1	ae	low	0	bXk	110	0	0	back	4.83628190695148
1	ae	low	0	DXt	99	0	0	that	7.47420480649612
1	i	high	0	lX	100	0	0	leading	0
1	u	high	1	dX	51	0	0	doing	3.49650756146648
1	o	mid	1	jX	100	0	0	yknow	6.45990445437753
1	ae	low	0	stXnd	120	0	0	stand	2.07944154167984
1	ae	low	0	Xnd	347	0	0	and	8.06117135969092
1	ae	low	0	Xf	70	0	0	after	3.29583686600433
1	i	high	0	DX	39	0	0	the	7.86403565907245
1	ae	low	0	DXt	103	0	0	that	7.47420480649612
1	ae	low	0	DXt	172	0	0	that	7.47420480649612
1	i	high	0	sX	123	0	0	see	5.06259503302697
1	o	mid	1	DXz	80	0	0	those	4.87519732320115
1	i	high	0	rX	60	0	0	really	5.46383180502561
1	i	high	0	rX	59	0	0	really	5.46383180502561
1	i	high	0	wX	37	0	0	we	6.10924758276437
1	u	high	1	dX	88	0	0	do	5.89715386763674
1	e	mid	0	JXnJ	137	0	0	change	3.09104245335832
1	e	mid	0	bX	123	0	0	basically	2.39789527279837
1	i	high	0	bX	120	0	0	basically	2.39789527279837
1	ae	low	0	hXz	90	0	0	has	4.60517018598809
1	i	high	0	DX	89	0	0	the	7.86403565907245
1	ae	low	0	Xnd	80	0	0	and	8.06117135969092
1	o	mid	1	hXp	120	0	0	hope	2.39789527279837
1	o	mid	1	gXz	195	0	0	goes	3.71357206670431
1	e	mid	0	sX	151	0	0	saying	2.56494935746154
1	ae	low	0	hX	106	0	0	happens	1.79175946922805
1	o	mid	1	dXnt	99	0	0	donXt	6.361302477573
1	i	high	0	DX	60	0	0	the	7.86403565907245
1	o	mid	1	jX	145	0	0	yknow	6.45990445437753
1	ae	low	0	hX	96	0	0	hadnXt	0.693147180559945
1	i	high	0	sX	72	0	0	see	5.06259503302697
1	e	mid	0	lXt	106	0	0	late	0.693147180559945
1	u	high	1	nXz	164	0	0	news	2.484906649788
1	e	mid	0	wX	30	0	0	way	4.90527477843843
1	ae	low	0	kX	60	0	0	california	0.693147180559945
1	e	mid	0	wX	99	0	0	way	4.90527477843843
1	e	mid	0	tX	85	0	0	taken	1.09861228866811
1	e	mid	0	DX	150	0	0	they	6.96790920180188
1	ae	low	0	X	290	0	0	a	7.43897159239586
1	ae	low	0	hXf	130	0	0	half	3.61091791264422
1	i	high	0	DX	57	0	0	the	7.86403565907245
1	o	mid	1	X	146	0	0	ocean	0
1	i	high	0	DX	87	0	0	the	7.86403565907245
1	i	high	0	mXn	180	0	0	mean	6.00388706710654
1	e	mid	0	DX	72	0	0	they	6.96790920180188
1	e	mid	0	DX	72	0	0	they	6.96790920180188
1	ae	low	0	hXd	67	0	0	had	5.56452040732269
1	e	mid	0	DX	71	0	0	they	6.96790920180188
1	ae	low	0	DX	93	0	0	thatXd	1.38629436111989
1	e	mid	0	mXk	61	0	0	make	4.45434729625351
1	ae	low	0	pXs	135	0	0	pass	2.56494935746154
1	ae	low	0	sX	129	0	0	sabotage	0.693147180559945
1	e	mid	0	plXn	204	0	0	plane	0.693147180559945
1	o	mid	1	dXnt	115	0	0	donXt	6.361302477573
1	o	mid	1	nX	159	0	0	know	5.98393628068719
1	i	high	0	bX	90	0	0	be	5.89715386763674
1	ae	low	0	sX	109	0	0	sabotage	0.693147180559945
1	o	mid	1	gX	90	0	0	going	4.54329478227
1	e	mid	0	wX	78	0	0	way	4.90527477843843
1	o	mid	1	X	102	0	0	over	3.95124371858143
1	i	high	0	DX	60	0	0	the	7.86403565907245
1	o	mid	1	dXnt	89	0	0	donXt	6.361302477573
1	o	mid	1	hXp	103	0	0	hope	2.39789527279837
1	e	mid	0	prX	75	0	0	pray	1.6094379124341
1	i	high	0	pX	61	0	0	people	5.17614973257383
1	o	mid	1	nX	129	0	0	no	5.22035582507832
1	o	mid	1	gX	60	0	0	going	4.54329478227
1	i	high	0	pX	69	0	0	people	5.17614973257383
1	i	high	0	pX	74	0	0	people	5.17614973257383
1	i	high	0	hXl	50	0	0	heXll	2.56494935746154
1	e	mid	0	tXk	91	0	0	take	4.70953020131233
1	i	high	0	pX	80	0	0	people	5.17614973257383
1	e	mid	0	mXk	70	0	0	make	4.45434729625351
1	e	mid	0	mX	99	0	0	maybe	3.36729582998647
1	i	high	0	mX	55	0	0	maybe	3.36729582998647
1	ae	low	0	Xf	125	0	0	after	3.29583686600433
1	e	mid	0	mXks	46	0	0	makes	2.94443897916644
1	i	high	0	wX	50	0	0	we	6.10924758276437
1	ae	low	0	kXnt	87	0	0	canXt	4.90527477843843
1	ae	low	0	plX	55	0	0	planet	0.693147180559945
1	ae	low	0	jX	191	0	0	yeah	6.36647044773144
1	ae	low	0	DXt	100	0	0	that	7.47420480649612
1	i	high	0	bX	99	0	0	be	5.89715386763674
1	ae	low	0	jX	254	0	0	yeah	6.36647044773144
1	ae	low	0	hXv	76	0	0	hafta	1.09861228866811
1	ae	low	0	hXv	56	0	0	have	6.41345895716736
1	o	mid	1	gX	100	0	0	go	5.48063892334199
1	o	mid	1	klX	59	0	0	closest	0.693147180559945
1	ae	low	0	DXt	54	0	0	that	7.47420480649612
1	i	high	0	wX	20	0	0	we	6.10924758276437
1	ae	low	0	hXv	121	0	0	have	6.41345895716736
1	o	mid	1	gX	125	0	0	go	5.48063892334199
1	o	mid	1	jX	86	0	0	yknow	6.45990445437753
1	i	high	0	jX	59	0	0	you	7.07496319796604
1	o	mid	1	gX	67	0	0	go	5.48063892334199
1	ae	low	0	bXk	99	0	0	back	4.83628190695148
1	i	high	0	rX	92	0	0	rearrange	0
1	e	mid	0	rX	72	0	0	rearrange	0
1	ae	low	0	kX	75	0	0	calendar	0
1	e	mid	0	DX	137	0	0	they	6.96790920180188
1	ae	low	0	DXts	105	0	0	thatXs	6.08221891037645
1	ae	low	0	DXts	110	0	0	thatXs	6.08221891037645
1	ae	low	0	hX	90	0	0	happening	1.6094379124341
1	o	mid	1	nX	52	0	0	know	5.98393628068719
1	ae	low	0	hXv	68	0	0	have	6.41345895716736
1	i	high	0	pX	79	0	0	people	5.17614973257383
1	i	high	0	mX	235	0	0	married	2.39789527279837
1	i	high	0	mX	69	0	0	married	2.39789527279837
1	o	mid	1	DXz	93	0	0	those	4.87519732320115
1	o	mid	1	DXz	111	0	0	those	4.87519732320115
1	i	high	0	tX	28	0	0	to	7.51152464839087
1	e	mid	0	DX	72	0	0	they	6.96790920180188
1	o	mid	1	sX	96	0	0	so	6.64509096950564
1	ae	low	0	DXts	78	0	0	thatXs	6.08221891037645
1	ae	low	0	hXf	200	0	0	half	3.61091791264422
1	e	mid	0	mX	118	0	0	maybe	3.36729582998647
1	i	high	0	mX	42	0	0	maybe	3.36729582998647
1	o	mid	1	dXnt	121	0	0	donXt	6.361302477573
1	o	mid	1	nX	283	0	0	know	5.98393628068719
1	o	mid	1	sX	40	0	0	so	6.64509096950564
1	ae	low	0	DXt	147	0	0	that	7.47420480649612
1	i	high	0	rX	129	0	0	really	5.46383180502561
1	i	high	0	rX	179	0	0	really	5.46383180502561
1	u	high	1	X	82	0	0	evolution	0
1	ae	low	0	Xt	50	0	0	at	5.70044357339069
1	u	high	1	trXT	179	0	0	truth	1.6094379124341
1	e	mid	0	DX	108	0	0	they	6.96790920180188
1	i	high	0	rX	64	0	0	really	5.46383180502561
1	i	high	0	rX	88	0	0	really	5.46383180502561
1	i	high	0	mXn	104	0	0	mean	6.00388706710654
1	ae	low	0	DXt	299	0	0	that	7.47420480649612
1	o	mid	1	hXp	104	0	0	hope	2.39789527279837
1	e	mid	0	DX	109	0	0	they	6.96790920180188
1	i	high	0	mXn	86	0	0	mean	6.00388706710654
1	ae	low	0	DXt	167	0	0	that	7.47420480649612
1	e	mid	0	wX	83	0	0	way	4.90527477843843
1	e	mid	0	wX	106	0	0	way	4.90527477843843
1	i	high	0	bX	109	0	0	being	4.0943445622221
1	ae	low	0	Xk	179	0	0	acted	0
1	ae	low	0	DXt	62	0	0	that	7.47420480649612
1	i	high	0	pX	65	0	0	people	5.17614973257383
1	i	high	0	bX	125	0	0	be	5.89715386763674
1	i	high	0	XJ	108	0	0	each	3.25809653802148
1	ae	low	0	Xnd	100	0	0	and	8.06117135969092
1	i	high	0	bX	230	0	0	be	5.89715386763674
1	ae	low	0	hX	129	0	0	happy	0.693147180559945
1	i	high	0	hX	179	0	0	happy	0.693147180559945
1	ae	low	0	DXt	91	0	0	that	7.47420480649612
1	u	high	1	dX	109	0	0	do	5.89715386763674
1	ae	low	0	bXk	113	0	0	back	4.83628190695148
1	i	high	0	rX	30	0	0	really	5.46383180502561
1	i	high	0	rX	43	0	0	really	5.46383180502561
1	u	high	1	jX	70	0	0	you	7.07496319796604
1	e	mid	0	tXk	115	0	0	take	4.70953020131233
1	i	high	0	hX	40	0	0	he	6.00635315960173
1	i	high	0	mX	102	0	0	me	5.53733426701854
1	i	high	0	mX	100	0	0	me	5.53733426701854
1	i	high	0	mX	97	0	0	me	5.53733426701854
1	ae	low	0	Xnd	45	0	0	and	8.06117135969092
1	ae	low	0	hXv	114	0	0	have	6.41345895716736
1	ae	low	0	stX	119	0	0	status	0.693147180559945
1	i	high	0	rX	158	0	0	really	5.46383180502561
1	i	high	0	rX	140	0	0	really	5.46383180502561
1	i	high	0	wX	174	0	0	we	6.10924758276437
1	o	mid	1	Xl	210	0	0	older	2.39789527279837
1	i	high	0	pX	128	0	0	people	5.17614973257383
1	e	mid	0	mX	152	0	0	maybe	3.36729582998647
1	i	high	0	mX	109	0	0	maybe	3.36729582998647
1	ae	low	0	Xnd	88	0	0	and	8.06117135969092
1	i	high	0	spX	100	0	0	speeches	0
1	i	high	0	DXz	105	0	0	these	4.43081679884331
1	o	mid	1	Xn	256	0	0	own	3.73766961828337
1	o	mid	1	hXm	157	0	0	home	4.00733318523247
1	e	mid	0	tXk	68	0	0	take	4.70953020131233
1	ae	low	0	bXk	128	0	0	back	4.83628190695148
1	u	high	1	tX	169	0	0	to	7.51152464839087
1	i	high	0	DX	179	0	0	the	7.86403565907245
1	ae	low	0	hXv	91	0	0	have	6.41345895716736
1	ae	low	0	Xnd	54	0	0	and	8.06117135969092
1	i	high	0	hX	60	0	0	he	6.00635315960173
1	o	mid	1	dXnt	46	0	0	donXt	6.361302477573
1	o	mid	1	nX	69	0	0	know	5.98393628068719
1	e	mid	0	X	125	0	0	agency	0
1	i	high	0	X	66	0	0	agency	0
1	e	mid	0	DX	94	0	0	they	6.96790920180188
1	e	mid	0	bX	137	0	0	baby	1.6094379124341
1	i	high	0	bX	90	0	0	baby	1.6094379124341
1	ae	low	0	DXt	113	0	0	that	7.47420480649612
1	o	mid	1	DXz	104	0	0	those	4.87519732320115
1	o	mid	1	dXnt	81	0	0	donXt	6.361302477573
1	o	mid	1	nX	19	0	0	know	5.98393628068719
1	e	mid	0	tXk	90	0	0	take	4.70953020131233
1	ae	low	0	DXt	81	0	0	that	7.47420480649612
1	ae	low	0	Xnd	34	0	0	and	8.06117135969092
1	i	high	0	mX	78	0	0	me	5.53733426701854
1	i	high	0	SX	45	0	0	she	5.76519110278484
1	o	mid	1	sX	59	0	0	so	6.64509096950564
1	ae	low	0	Xnd	30	0	0	and	8.06117135969092
1	ae	low	0	grXd	152	0	0	graduated	1.6094379124341
1	u	high	1	grXd	73	0	0	graduated	1.6094379124341
1	i	high	0	wX	39	0	0	we	6.10924758276437
1	i	high	0	XJ	40	0	0	each	3.25809653802148
1	i	high	0	XJ	85	0	0	each	3.25809653802148
1	e	mid	0	bX	129	0	0	baby	1.6094379124341
1	i	high	0	bX	48	0	0	baby	1.6094379124341
1	e	mid	0	dX	129	0	0	day	4.07753744390572
1	o	mid	1	wXnt	58	0	0	wonXt	3.40119738166216
1	i	high	0	X	111	0	0	even	3.8286413964891
1	e	mid	0	plX	117	0	0	play	2.99573227355399
1	o	mid	1	jX	152	0	0	yknow	6.45990445437753
1	ae	low	0	jX	231	0	0	yeah	6.36647044773144
1	o	mid	1	jX	99	0	0	yknow	6.45990445437753
1	u	high	1	jXz	55	0	0	use	2.77258872223978
1	ae	low	0	DXt	105	0	0	that	7.47420480649612
1	ae	low	0	DXt	129	0	0	that	7.47420480649612
1	e	mid	0	mXn	129	0	0	main	2.30258509299405
1	i	high	0	rX	140	0	0	really	5.46383180502561
1	o	mid	1	DXz	120	0	0	those	4.87519732320115
1	o	mid	1	nX	293	0	0	no	5.22035582507832
1	u	high	1	dX	139	0	0	do	5.89715386763674
1	u	high	1	dX	103	0	0	do	5.89715386763674
1	e	mid	0	mX	109	0	0	maybe	3.36729582998647
1	i	high	0	mX	143	0	0	maybe	3.36729582998647
1	ae	low	0	Xsk	87	0	0	ask	2.07944154167984
1	u	high	1	jX	62	0	0	you	7.07496319796604
1	i	high	0	DX	58	0	0	the	7.86403565907245
1	ae	low	0	hX	110	0	0	havenXt	2.77258872223978
1	u	high	1	jX	59	0	0	you	7.07496319796604
1	ae	low	0	hXv	60	0	0	have	6.41345895716736
1	o	mid	1	grXn	147	0	0	grown	2.19722457733622
1	ae	low	0	hX	103	0	0	havenXt	2.77258872223978
1	u	high	1	jX	69	0	0	you	7.07496319796604
1	ae	low	0	bXk	110	0	0	back	4.83628190695148
1	ae	low	0	DXt	178	0	0	that	7.47420480649612
1	ae	low	0	dXd	146	0	0	dad	3.52636052461616
1	ae	low	0	DXt	137	0	0	that	7.47420480649612
1	i	high	0	DX	109	0	0	the	7.86403565907245
1	o	mid	1	Xl	308	0	0	older	2.39789527279837
1	ae	low	0	DXt	90	0	0	that	7.47420480649612
1	u	high	1	tX	199	0	0	too	4.64439089914137
1	e	mid	0	XJ	223	0	0	age	3.09104245335832
1	o	mid	1	Xld	81	0	0	old	3.89182029811063
1	o	mid	1	Xl	270	0	0	older	2.39789527279837
1	i	high	0	hX	72	0	0	he	6.00635315960173
1	u	high	1	dX	120	0	0	do	5.89715386763674
1	i	high	0	sX	129	0	0	see	5.06259503302697
1	i	high	0	kXp	58	0	0	keep	3.58351893845611
1	i	high	0	Xrz	149	0	0	ears	0
1	o	mid	1	X	146	0	0	open	2.19722457733622
1	u	high	1	jX	43	0	0	you	7.07496319796604
1	ae	low	0	hXv	62	0	0	have	6.41345895716736
1	o	mid	1	X	72	0	0	open	2.19722457733622
1	u	high	1	jX	93	0	0	you	7.07496319796604
1	u	high	1	jX	98	0	0	you	7.07496319796604
1	ae	low	0	kX	140	0	0	cannot	0.693147180559945
1	u	high	1	skXl	129	0	0	school	5.07517381523383
1	e	mid	0	DX	168	0	0	they	6.96790920180188
1	e	mid	0	DX	91	0	0	they	6.96790920180188
1	u	high	1	jX	43	0	0	you	7.07496319796604
1	i	high	0	tXJ	106	0	0	teach	3.04452243772342
1	u	high	1	jX	64	0	0	you	7.07496319796604
1	i	high	0	kXp	47	0	0	keep	3.58351893845611
1	o	mid	1	X	113	0	0	open	2.19722457733622
1	u	high	1	skXl	97	0	0	school	5.07517381523383
1	ae	low	0	Xk	159	0	0	actual	1.79175946922805
1	ae	low	0	Xnd	149	0	0	and	8.06117135969092
1	ae	low	0	DXts	107	0	0	thatXs	6.08221891037645
1	o	mid	1	nX	108	0	0	know	5.98393628068719
1	e	mid	0	sX	69	0	0	say	4.80402104473326
1	o	mid	1	dXnt	79	0	0	donXt	6.361302477573
1	ae	low	0	hXv	191	0	0	have	6.41345895716736
1	i	high	0	DXz	69	0	0	these	4.43081679884331
1	o	mid	1	Xn	80	0	0	only	3.89182029811063
1	i	high	0	Xn	50	0	0	only	3.89182029811063
1	i	high	0	nXd	193	0	0	need	4.11087386417331
1	i	high	0	DXz	90	0	0	these	4.43081679884331
1	u	high	1	grX	69	0	0	grew	2.89037175789616
1	ae	low	0	Xnd	60	0	0	and	8.06117135969092
1	ae	low	0	hXv	119	0	0	have	6.41345895716736
1	i	high	0	DXz	96	0	0	these	4.43081679884331
1	ae	low	0	Xn	46	0	0	an	5.12396397940326
1	e	mid	0	Xn	199	0	0	angel	0
1	u	high	1	jX	50	0	0	you	7.07496319796604
1	o	mid	1	hXl	192	0	0	whole	4.06044301054642
1	o	mid	1	hXl	64	0	0	whole	4.06044301054642
1	u	high	1	rXm	67	0	0	room	3.25809653802148
1	u	high	1	rXm	207	0	0	room	3.25809653802148
1	i	high	0	DX	42	0	0	the	7.86403565907245
1	e	mid	0	DX	120	0	0	they	6.96790920180188
1	i	high	0	rXd	150	0	0	read	3.36729582998647
1	o	mid	1	hXm	149	0	0	home	4.00733318523247
1	ae	low	0	DXt	84	0	0	that	7.47420480649612
1	i	high	0	X	103	0	0	easy	2.19722457733622
1	i	high	0	X	60	0	0	easy	2.19722457733622
1	u	high	1	tX	77	0	0	to	7.51152464839087
1	e	mid	0	DX	95	0	0	they	6.96790920180188
1	ae	low	0	Xnd	109	0	0	and	8.06117135969092
1	o	mid	1	DXz	81	0	0	those	4.87519732320115
1	ae	low	0	grXnd	144	0	0	grandchildren	1.09861228866811
1	o	mid	1	X	67	0	0	over	3.95124371858143
1	ae	low	0	DX	103	0	0	the	7.86403565907245
1	e	mid	0	DX	71	0	0	they	6.96790920180188
1	o	mid	1	bXrd	145	0	0	bored	0
1	e	mid	0	DX	48	0	0	theyXll	3.55534806148941
1	o	mid	1	gX	45	0	0	go	5.48063892334199
1	o	mid	1	X	52	0	0	over	3.95124371858143
1	e	mid	0	DX	72	0	0	theyXll	3.55534806148941
1	o	mid	1	gX	23	0	0	go	5.48063892334199
1	o	mid	1	X	21	0	0	over	3.95124371858143
1	ae	low	0	DXt	72	0	0	that	7.47420480649612
1	i	high	0	rXd	192	0	0	read	3.36729582998647
1	o	mid	1	sX	128	0	0	so	6.64509096950564
1	ae	low	0	hXv	129	0	0	have	6.41345895716736
1	o	mid	1	hXm	219	0	0	home	4.00733318523247
1	u	high	1	tX	103	0	0	too	4.64439089914137
1	i	high	0	hXz	62	0	0	heXs	4.92725368515721
1	u	high	1	rXmz	48	0	0	roomXs	0
1	o	mid	1	dXnt	79	0	0	donXt	6.361302477573
1	o	mid	1	nX	89	0	0	know	5.98393628068719
1	i	high	0	DX	43	0	0	the	7.86403565907245
1	o	mid	1	gX	158	0	0	go	5.48063892334199
1	o	mid	1	DXz	124	0	0	those	4.87519732320115
1	o	mid	1	gX	146	0	0	going	4.54329478227
1	i	high	0	sX	125	0	0	see	5.06259503302697
1	o	mid	1	hXm	170	0	0	home	4.00733318523247
1	i	high	0	rX	76	0	0	really	5.46383180502561
1	i	high	0	wX	50	0	0	we	6.10924758276437
1	o	mid	1	dXnt	198	0	0	donXt	6.361302477573
1	i	high	0	nXd	190	0	0	need	4.11087386417331
1	o	mid	1	DXz	100	0	0	those	4.87519732320115
1	ae	low	0	bXk	112	0	0	back	4.83628190695148
1	ae	low	0	grXnd	147	0	0	grandchildren	1.09861228866811
1	i	high	0	kXp	90	0	0	keep	3.58351893845611
1	ae	low	0	hXv	86	0	0	have	6.41345895716736
1	ae	low	0	Xnd	91	0	0	and	8.06117135969092
1	i	high	0	sX	48	0	0	see	5.06259503302697
1	i	high	0	mXn	89	0	0	mean	6.00388706710654
1	e	mid	0	JXnJ	223	0	0	change	3.09104245335832
1	e	mid	0	JXnJ	129	0	0	change	3.09104245335832
1	ae	low	0	Xz	99	0	0	as	5.65948221575962
1	u	high	1	jX	43	0	0	you	7.07496319796604
1	o	mid	1	Xl	67	0	0	older	2.39789527279837
1	u	high	1	jX	36	0	0	you	7.07496319796604
1	ae	low	0	bXk	286	0	0	back	4.83628190695148
1	o	mid	1	dXnt	105	0	0	donXt	6.361302477573
1	u	high	1	fX	120	0	0	foolishly	0
1	i	high	0	fX	168	0	0	foolishly	0
1	u	high	1	dX	100	0	0	do	5.89715386763674
1	u	high	1	fX	64	0	0	foolish	0
1	i	high	0	mXn	54	0	0	mean	6.00388706710654
1	o	mid	1	X	175	0	0	over	3.95124371858143
1	e	mid	0	bX	150	0	0	basis	1.09861228866811
1	i	high	0	tX	84	0	0	to	7.51152464839087
1	ae	low	0	kXnt	112	0	0	canXt	4.90527477843843
1	u	high	1	Xt	170	0	0	at	5.70044357339069
1	ae	low	0	DXt	106	0	0	that	7.47420480649612
1	u	high	1	jXl	52	0	0	youXll	2.39789527279837
1	u	high	1	jX	33	0	0	you	7.07496319796604
1	e	mid	0	DX	134	0	0	they	6.96790920180188
1	i	high	0	mX	102	0	0	me	5.53733426701854
1	o	mid	1	sXp	49	0	0	soap	0.693147180559945
1	ae	low	0	DXt	111	0	0	that	7.47420480649612
1	ae	low	0	bXd	177	0	0	bad	3.93182563272433
1	i	high	0	hXv	280	0	0	have	6.41345895716736
1	ae	low	0	hXd	66	0	0	had	5.56452040732269
1	ae	low	0	DXt	80	0	0	that	7.47420480649612
1	e	mid	0	sXm	134	0	0	same	3.89182029811063
1	ae	low	0	hXz	110	0	0	has	4.60517018598809
1	ae	low	0	hXv	46	0	0	have	6.41345895716736
1	u	high	1	rXl	161	0	0	rule	0.693147180559945
1	u	high	1	jX	44	0	0	you	7.07496319796604
1	ae	low	0	DXts	80	0	0	thatXs	6.08221891037645
1	u	high	1	X	92	0	0	okay	4.43081679884331
1	e	mid	0	X	73	0	0	okay	4.43081679884331
1	ae	low	0	DXt	81	0	0	that	7.47420480649612
1	u	high	1	jX	143	0	0	you	7.07496319796604
1	ae	low	0	hXv	138	0	0	have	6.41345895716736
1	ae	low	0	DXt	151	0	0	that	7.47420480649612
1	ae	low	0	pXst	259	0	0	passed	1.38629436111989
1	i	high	0	plX	89	0	0	plea	0.693147180559945
1	e	mid	0	DX	98	0	0	they	6.96790920180188
